"Marka","Model","Motor","Araç Paketi","Model Yıl","Yakıt","Vites","Araç Durumu","Araç Kilometresi","Kasa Tipi","Motor Gücü","Motor Hacmi","Çekiş","Renk","Garanti","Ağır Hasar Kayıtlı","Plaka / Uyruk","Kimden","Takas","Fiyat"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","18500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","910000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","12500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","901500"
"Hyundai","Bayon","1.4 MPI","Jump","2023","Benzin","Manuel","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","815000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","127000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Bordo","Evet","Hayır","TR","Galeriden","Hayır","899950"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","955000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kahverengi","Hayır","Evet","TR","Sahibinden","Hayır","885000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","997500"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","29700","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","895000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","7200","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","925000"
"Hyundai","Bayon","1.4 MPI","Jump","2023","Benzin","Manuel","İkinci El","1100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Evet","817000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","930000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","987500"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6250","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","1025000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","4000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","979000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1050000"
"Hyundai","Bayon","1.0 T-GDI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1095000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","4000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","960000"
"Hyundai","Bayon","1.4 MPI","Jump","2023","Benzin","Manuel","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","838000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Evet","1055000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1250","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","1010000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1250","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","1234000"
"Hyundai","Bayon","1.0 T-GDI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1027000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","929000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1000000"
"Hyundai","Bayon","1.0 T-GDI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","997000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","929000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","30750","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Galeriden","Evet","895000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","21000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","868000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Füme","Evet","Hayır","TR","Galeriden","Evet","945000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","4000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Sahibinden","Evet","973000"
"Hyundai","Bayon","1.0 T-GDI","Style","2022","Benzin","Otomatik","İkinci El","6400","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Bordo","Evet","Hayır","TR","Galeriden","Evet","1090000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","21000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Evet","1050000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin & LPG","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","982500"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1002","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1050000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1005","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","942000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","1015000"
"Hyundai","Bayon","1.0 T-GDI","Style","2023","Benzin","Otomatik","İkinci El","1010","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","1037000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1050","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","1060000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1800","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","975000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","7500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","925000"
"Hyundai","Bayon","1.4 MPI","Style Design","2021","Benzin","Otomatik","İkinci El","22000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Hayır","999750"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","8600","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","935000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Evet","968000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1005","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Evet","948000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","31000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Hayır","Evet","TR","Galeriden","Evet","830000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","9500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","899000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","23000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","995000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","958750"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","999500"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","12500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","950000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin & LPG","Otomatik","İkinci El","37000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","950000"
"Hyundai","Bayon","1.0 T-GDI","Style","2022","Benzin","Otomatik","İkinci El","6100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","1005000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin & LPG","Otomatik","İkinci El","6500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","940000"
"Hyundai","Bayon","1.0 T-GDI","Style","2022","Benzin","Otomatik","İkinci El","6450","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","1095000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Galeriden","Evet","960000"
"Hyundai","Bayon","1.0 T-GDI","Style","2023","Benzin","Otomatik","İkinci El","1002","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","1035000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1200","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Hayır","Hayır","TR","Sahibinden","Hayır","1105000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","7800","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","985000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","1500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1000000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","21200","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","892500"
"Hyundai","Bayon","1.0 T-GDI","Style","2023","Benzin","Otomatik","İkinci El","1050","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","998950"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1050","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Sahibinden","Hayır","995000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","1600","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","959000"
"Hyundai","Bayon","1.0 T-GDI","Style","2022","Benzin","Otomatik","İkinci El","6001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","1065000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6126","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","989500"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Hayır","1025000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1800","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","1019000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","14379","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Hayır","896900"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","2000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Evet","969000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","2001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1000000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","951000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","17000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Hayır","Hayır","TR","Galeriden","Hayır","923000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Evet","965000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1950","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","965000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","2074","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","955000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Füme","Evet","Hayır","TR","Galeriden","Hayır","1000000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","4800","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","985000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Hayır","965000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Sahibinden","Evet","969500"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","6100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","1050000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","8500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Hayır","Hayır","TR","Sahibinden","Hayır","1205000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","947500"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","2500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","925000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin & LPG","Otomatik","İkinci El","2500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1040000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","3950","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Evet","930000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","4768","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Füme","Evet","Hayır","TR","Sahibinden","Hayır","1190000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","6700","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Galeriden","Evet","930000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","9800","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Evet","975000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","2700","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1025000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","13000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","890000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gümüş Gri","Evet","Hayır","TR","Sahibinden","Hayır","1000000"
"Hyundai","Bayon","1.4 MPI","Elite","2021","Benzin","Otomatik","İkinci El","50000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","950000"
"Hyundai","Bayon","1.0 T-GDI","Style","2022","Benzin","Otomatik","İkinci El","3600","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Evet","1025000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","2000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","885000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6666","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Füme","Hayır","Hayır","TR","Galeriden","Evet","960000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6200","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","995000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Galeriden","Evet","960000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","2500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","980000"
